city_ascii,lat,lng,country,admin_name
Borzna,51.2333,32.4167,Ukraine,Chernihivs’ka Oblast’
Snyatyn,48.45,25.5667,Ukraine,Ivano-Frankivs’ka Oblast’
Sainte-Agathe-des-Monts,46.05,-74.28,Canada,Quebec
Barrington,42.1515,-88.1281,United States,Illinois
Baran',54.4833,30.3333,Belarus,Vitsyebskaya Voblasts’
Mstsislaw,54.0196,31.7247,Belarus,Mahilyowskaya Voblasts’
Pasadena Hills,28.2881,-82.238,United States,Florida
Middle Island,40.8857,-72.9454,United States,New York
North Dumfries,43.32,-80.38,Canada,Ontario
Nove Mesto na Morave,49.5615,16.0742,Czechia,Vysočina
Rehburg-Loccum,52.4508,9.2078,Germany,Lower Saxony
Lake Monticello,37.921,-78.3295,United States,Virginia
Fort Lupton,40.0831,-104.8024,United States,Colorado
Simbach am Inn,48.2656,13.0231,Germany,Bavaria
Rideau Lakes,44.6667,-76.2167,Canada,Ontario
Victoria,44.8634,-93.6586,United States,Minnesota
Alesd,47.0572,22.3969,Romania,Bihor
Goytapa,39.1167,48.5953,Azerbaijan,Cəlilabad
Wahlstedt,53.95,10.2167,Germany,Schleswig-Holstein
Niebull,54.7881,8.8297,Germany,Schleswig-Holstein
Prelouc,50.0399,15.5604,Czechia,Pardubický Kraj
Bluffton,40.7424,-85.173,United States,Indiana
Southampton,39.9137,-74.7171,United States,New Jersey
Sechelt,49.4742,-123.7542,Canada,British Columbia
Aldenham,51.6723,-0.3546,United Kingdom,Hertfordshire
Mikhaylov,54.2333,39.0333,Russia,Ryazanskaya Oblast’
Beccles,52.458,1.563,United Kingdom,Suffolk
Moravska Trebova,49.758,16.6643,Czechia,Pardubický Kraj
Fife,47.2328,-122.3518,United States,Washington
Almoloya del Rio,19.1586,-99.4886,Mexico,Morelos
Covasna,45.8492,26.1853,Romania,Covasna
Lehman,41.1518,-74.9924,United States,Pennsylvania
Somers Point,39.3167,-74.6066,United States,New Jersey
Seye,20.8372,-89.3719,Mexico,Yucatán
Union,38.44,-90.9927,United States,Missouri
Yermolino,55.2,36.6,Russia,Kaluzhskaya Oblast’
Moree,-29.465,149.8344,Australia,New South Wales
West Hanover,40.3635,-76.7467,United States,Pennsylvania
Erquelinnes,50.3101,4.1219,Belgium,Wallonia
Laakirchen,47.9828,13.8242,Austria,Oberösterreich
Quartz Hill,34.6527,-118.2163,United States,California
Gyangze,28.95,89.6333,China,Tibet
New Port Richey East,28.2605,-82.693,United States,Florida
Haxby,54.016,-1.075,United Kingdom,York
Pike Road,32.2934,-86.0902,United States,Alabama
Ozimek,50.6731,18.2131,Poland,Opolskie
Opochka,56.7167,28.65,Russia,Pskovskaya Oblast’
Havre,48.5427,-109.6803,United States,Montana
Snohomish,47.9276,-122.0968,United States,Washington
Brookhaven,31.5803,-90.4432,United States,Mississippi
Heubach,48.7833,9.9333,Germany,Baden-Württemberg
Singera,46.9131,28.9775,Moldova,Chişinău
La Mision,21.1,-99.1333,Mexico,Hidalgo
Wyndham,37.6924,-77.6123,United States,Virginia
Tashir,41.1144,44.2906,Armenia,Lorri
Welwyn,51.831,-0.215,United Kingdom,Hertfordshire
Choele Choel,-39.2858,-65.6542,Argentina,Río Negro
College,40.8144,-77.8172,United States,Pennsylvania
Kami-kawabe,35.4867,137.0706,Japan,Gifu
Waynesville,35.4854,-82.9995,United States,North Carolina
Timonium,39.4463,-76.6083,United States,Maryland
Rinopolis,-21.7258,-50.7219,Brazil,São Paulo
Clarion,41.2106,-79.3803,United States,Pennsylvania
Kutztown,40.5213,-75.7772,United States,Pennsylvania
Zavolzhsk,57.4833,42.1333,Russia,Ivanovskaya Oblast’
Progress Village,27.8832,-82.3593,United States,Florida
Fairview Township,42.0261,-80.2361,United States,Pennsylvania
Schotten,50.5,9.1167,Germany,Hesse
Steinhaus,47.1969,8.4861,Switzerland,Luzern
Fort Madison,40.6207,-91.3509,United States,Iowa
Salaverry,-8.22,-78.99,Peru,La Libertad
Danville,39.7603,-86.5076,United States,Indiana
Tsuno,32.2567,131.5597,Japan,Miyazaki
Keuruu,62.2597,24.7069,Finland,Keski-Suomi
Vienna,39.324,-81.5383,United States,West Virginia
Manville,40.5421,-74.5892,United States,New Jersey
Kirkland,43.0368,-75.3865,United States,New York
Bel Air,39.5348,-76.346,United States,Maryland
Old Saybrook,41.3017,-72.3857,United States,Connecticut
Warr Acres,35.5285,-97.6182,United States,Oklahoma
Franklin,36.7178,-86.5595,United States,Kentucky
Rudesheim am Rhein,49.979,7.9234,Germany,Hesse
Judenburg,47.1725,14.6603,Austria,Steiermark
Tipp City,39.9643,-84.1858,United States,Ohio
Klotze,52.6272,11.1642,Germany,Saxony-Anhalt
Lincoln Park,40.9239,-74.3035,United States,New Jersey
Struthers,41.051,-80.592,United States,Ohio
Chapel en le Frith,53.322,-1.917,United Kingdom,Derbyshire
North Glengarry,45.3333,-74.7333,Canada,Ontario
Kurort Steinbach-Hallenberg,50.7006,10.5667,Germany,Thuringia
Satipo,-11.2522,-74.6386,Peru,Junín
Digora,43.15,44.15,Russia,North Ossetia
Waldwick,41.0134,-74.1259,United States,New Jersey
Shawano,44.7748,-88.5843,United States,Wisconsin
Mountsorrel,52.7167,-1.15,United Kingdom,Leicestershire
Nogliki,51.8333,143.1667,Russia,Sakhalinskaya Oblast’
Nideggen,50.7,6.4833,Germany,North Rhine-Westphalia
South Huron,43.32,-81.5,Canada,Ontario
Mengen,48.0497,9.33,Germany,Baden-Württemberg
Marieville,45.4333,-73.1667,Canada,Quebec
Ontario,43.2407,-77.314,United States,New York
Lysa nad Labem,50.2015,14.8329,Czechia,Středočeský Kraj
Cedar Hills,40.4135,-111.753,United States,Utah
Hobart,44.4967,-88.1602,United States,Wisconsin
North Versailles,40.3784,-79.8083,United States,Pennsylvania
Oldenburg in Holstein,54.2922,10.8867,Germany,Schleswig-Holstein
Crigglestone,53.644,-1.5226,United Kingdom,Wakefield
Conway,44.0085,-71.0719,United States,New Hampshire
Cresson,40.4626,-78.5866,United States,Pennsylvania
Makale,-3.086,119.8469,Indonesia,Sulawesi Selatan
Clinton,36.0981,-84.1283,United States,Tennessee
Southborough,42.3012,-71.5297,United States,Massachusetts
Standish,43.7811,-70.5685,United States,Maine
Edwards,39.6215,-106.6183,United States,Colorado
Garden City,33.5927,-79.007,United States,South Carolina
Nolensville,35.9572,-86.672,United States,Tennessee
Glocester,41.8934,-71.6889,United States,Rhode Island
Camden,33.5672,-92.8467,United States,Arkansas
Kargopol,61.5,38.9333,Russia,Arkhangel’skaya Oblast’
Wood River,38.8631,-90.0773,United States,Illinois
Akabira,43.5581,142.0442,Japan,Hokkaidō
Ollerton,53.2,-1.02,United Kingdom,Nottinghamshire
Kubrat,43.7967,26.5011,Bulgaria,Razgrad
Sleepy Hollow,41.0936,-73.8724,United States,New York
Milford Township,40.4291,-75.4153,United States,Pennsylvania
Sankt Andra,46.7667,14.8167,Austria,Kärnten
Surany,48.0833,18.1833,Slovakia,Nitriansky
Fair Oaks Ranch,29.7468,-98.6375,United States,Texas
Countryside,39.0518,-77.4124,United States,Virginia
Hlinsko,49.7622,15.9076,Czechia,Pardubický Kraj
Robore,-18.3295,-59.76,Bolivia,Santa Cruz
Valea lui Mihai,47.52,22.13,Romania,Bihor
Vashon,47.4122,-122.4726,United States,Washington
Moba,-7.0596,29.72,Congo (Kinshasa),Tanganyika
Holmen,43.9699,-91.2661,United States,Wisconsin
Santa Maria Ajoloapan,19.9692,-99.0353,Mexico,Morelos
Tay,44.7167,-79.7667,Canada,Ontario
Alden,42.9114,-78.5211,United States,New York
Coweta,35.968,-95.6543,United States,Oklahoma
Ohrdruf,50.8281,10.7328,Germany,Thuringia
Warrenton,38.7176,-77.7975,United States,Virginia
Volodarsk,56.2333,43.2,Russia,Nizhegorodskaya Oblast’
Purkersdorf,48.2092,16.1792,Austria,Niederösterreich
Pleasant Hill,41.5868,-93.4952,United States,Iowa
Taltal,-25.4,-70.47,Chile,Antofagasta
Vuktyl,63.8667,57.3167,Russia,Komi
Senanga,-16.1196,23.27,Zambia,Western
Alajarvi,63,23.8167,Finland,Etelä-Pohjanmaa
Aveley,51.5018,0.2534,United Kingdom,Thurrock
Byalynichy,53.9956,29.7096,Belarus,Mahilyowskaya Voblasts’
Bee Ridge,27.2855,-82.4731,United States,Florida
Pyetrykaw,52.1333,28.5,Belarus,Homyel’skaya Voblasts’
Laurens,34.5022,-82.0207,United States,South Carolina
Uchoa,-20.9528,-49.175,Brazil,São Paulo
Flat Rock,42.0991,-83.2716,United States,Michigan
Molalla,45.1502,-122.5844,United States,Oregon
Gar,32.2004,79.9833,China,Tibet
South Huntington,40.8225,-73.3921,United States,New York
Bude,50.824,-4.542,United Kingdom,Cornwall
Fairmount,43.0414,-76.2485,United States,New York
Fort Oglethorpe,34.9319,-85.246,United States,Georgia
Marlton,39.9016,-74.9297,United States,New Jersey
Darabani,48.1864,26.5892,Romania,Botoşani
Buckie,57.676,-2.965,United Kingdom,Moray
Vera,-29.4662,-60.2166,Argentina,Santa Fe
Alcoa,35.8073,-83.9752,United States,Tennessee
River Vale,41.0136,-74.008,United States,New Jersey
Toging am Inn,48.272,12.6059,Germany,Bavaria
Miandasht,33.0736,50.1647,Iran,Eşfahān
Bad Konig,49.7413,9.0071,Germany,Hesse
Oued Laou,35.45,-5.0833,Morocco,Tanger-Tétouan-Al Hoceïma
Pereshchepyne,49.0179,35.3598,Ukraine,Dnipropetrovs’ka Oblast’
Daruvar,45.6,17.2167,Croatia,Bjelovarsko-Bilogorska Županija
Santa Cruz Atizapan,19.1756,-99.4886,Mexico,México
Ivancice,49.1015,16.3775,Czechia,Jihomoravský Kraj
Orland,39.7461,-122.1856,United States,California
Biei,43.5883,142.4669,Japan,Hokkaidō
Helotes,29.5693,-98.6956,United States,Texas
East Bradford,39.959,-75.6469,United States,Pennsylvania
Haddington,55.958,-2.774,United Kingdom,East Lothian
Monte Escobedo,22.3,-103.5667,Mexico,Zacatecas
Tha Mai,12.6196,102.0112,Thailand,Chanthaburi
Key Largo,25.1224,-80.412,United States,Florida
Piedras Blancas,43.56,-5.976,Spain,Asturias
Colts Neck,40.2928,-74.168,United States,New Jersey
Litovel,49.7012,17.0762,Czechia,Olomoucký Kraj
Madera Acres,37.0123,-120.0799,United States,California
Nea Moudania,40.2386,23.2814,Greece,Kentrikí Makedonía
Zell am See,47.3233,12.7981,Austria,Salzburg
Gunnedah,-30.9667,150.25,Australia,New South Wales
Zaozersk,69.4,32.45,Russia,Murmanskaya Oblast’
Littleton,42.535,-71.4891,United States,Massachusetts
Bad Breisig,50.5092,7.2964,Germany,Rhineland-Palatinate
Yashima,32.74,130.7572,Japan,Kumamoto
Bad Gandersheim,51.8719,10.0253,Germany,Lower Saxony
Winterville,35.5287,-77.3994,United States,North Carolina
Bogande,12.969,-0.138,Burkina Faso,Est
Urzhum,57.1167,50,Russia,Kirovskaya Oblast’
Ramsey,52.45,-0.12,United Kingdom,Cambridgeshire
Porto Rafti,37.8844,24.0125,Greece,Attikí
Jilotlan de los Dolores,19.3708,-103.0197,Mexico,Jalisco
Clay,33.6976,-86.607,United States,Alabama
Saarijarvi,62.7056,25.2569,Finland,Keski-Suomi
Temiskaming Shores,47.5167,-79.6833,Canada,Ontario
Wilnecote,52.6081,-1.6677,United Kingdom,Staffordshire
Carregal do Sal,40.4333,-8,Portugal,Viseu
Vernon,34.148,-99.3,United States,Texas
Towcester,52.13,-0.99,United Kingdom,Northamptonshire
St. Albans,38.3769,-81.8198,United States,West Virginia
Talachyn,54.4167,29.7,Belarus,Vitsyebskaya Voblasts’
Berd,40.8808,45.3917,Armenia,Tavush
Mission,39.027,-94.6568,United States,Kansas
Osthofen,49.7078,8.3289,Germany,Rhineland-Palatinate
Trancoso,40.7833,-7.35,Portugal,Guarda
Berwick,41.0555,-76.2492,United States,Pennsylvania
Grossrohrsdorf,51.1419,14.0139,Germany,Saxony
Rockcreek,45.5525,-122.8757,United States,Oregon
Nea Artaki,38.5167,23.6333,Greece,Stereá Elláda
Kinnelon,40.9847,-74.3862,United States,New Jersey
Worsborough,53.52,-1.47,United Kingdom,Barnsley
Ventnor City,39.3457,-74.486,United States,New Jersey
Qiziltepa,40.0319,64.8492,Uzbekistan,Navoiy
Mezobereny,46.8256,21.0289,Hungary,Békés
Chimay,50.0479,4.3173,Belgium,Wallonia
Emmett,43.8685,-116.489,United States,Idaho
Brandis,51.3347,12.6089,Germany,Saxony
Sugar Grove,41.7758,-88.448,United States,Illinois
Bockenem,52.0117,10.1319,Germany,Lower Saxony
River Grove,41.9243,-87.8379,United States,Illinois
Hinton,53.4114,-117.5639,Canada,Alberta
Zin'kiv,50.2081,34.3668,Ukraine,Poltavs’ka Oblast’
Saint-Sauveur,45.9,-74.17,Canada,Quebec
Great Billing,52.2577,-0.8222,United Kingdom,Northamptonshire
Titu,44.6622,25.5736,Romania,Dâmboviţa
Quesnel,52.9784,-122.4927,Canada,British Columbia
Torrinha,-22.4258,-48.1689,Brazil,São Paulo
Pingree Grove,42.0857,-88.4362,United States,Illinois
Ellon,57.366,-2.086,United Kingdom,Aberdeenshire
Sherborne,50.9469,-2.5171,United Kingdom,Dorset
Northampton,40.6866,-75.4904,United States,Pennsylvania
Brewster,41.7463,-70.0675,United States,Massachusetts
Kobelyaky,49.1474,34.1993,Ukraine,Poltavs’ka Oblast’
Waggaman,29.9373,-90.2354,United States,Louisiana
Beilngries,49.0333,11.4667,Germany,Bavaria
Kawanishicho,34.5844,135.7742,Japan,Nara
Berezivka,47.2039,30.9125,Ukraine,Odes’ka Oblast’
Gudensberg,51.1762,9.3575,Germany,Hesse
Sarapui,-23.6408,-47.825,Brazil,São Paulo
Belomorsk,64.5167,34.7667,Russia,Kareliya
Gages Lake,42.3519,-87.9828,United States,Illinois
Ellisville,38.5897,-90.5884,United States,Missouri
Blackhawk,37.816,-121.9071,United States,California
Bad Liebenzell,48.7742,8.7314,Germany,Baden-Württemberg
Elizabethtown-Kitley,44.7,-75.8833,Canada,Ontario
Photharam,13.6918,99.8531,Thailand,Ratchaburi
Morinville,53.8022,-113.6497,Canada,Alberta
Mentone,34.0609,-117.1108,United States,California
Country Club,37.9687,-121.3408,United States,California
Hohr-Grenzhausen,50.435,7.6711,Germany,Rhineland-Palatinate
Mikun,62.35,50.0667,Russia,Komi
Hateg,45.6075,22.95,Romania,Hunedoara
Scottsboro,34.6438,-86.0491,United States,Alabama
Ware,42.2806,-72.2843,United States,Massachusetts
T'q'ibuli,42.3442,42.99,Georgia,Imereti
Sakai,35.3308,139.2189,Japan,Kanagawa
Sweetwater,32.4693,-100.4092,United States,Texas
Carlton Colville,52.454,1.691,United Kingdom,Suffolk
Schlitz,50.6759,9.5593,Germany,Hesse
New Baltimore,38.7495,-77.7151,United States,Virginia
Ban Krot,14.3121,100.6005,Thailand,Phra Nakhon Si Ayutthaya
Coffeyville,37.0518,-95.618,United States,Kansas
Heilsbronn,49.3386,10.7908,Germany,Bavaria
Osterburg,52.7833,11.7667,Germany,Saxony-Anhalt
Chillicothe,39.7953,-93.5499,United States,Missouri
Lake Barcroft,38.8514,-77.1579,United States,Virginia
Skopin,53.8167,39.55,Russia,Ryazanskaya Oblast’
Franklin,43.4499,-71.6691,United States,New Hampshire
Robertsdale,30.5534,-87.7023,United States,Alabama
South Lebanon,40.3058,-76.3708,United States,Pennsylvania
Dorogobuzh,54.92,33.3078,Russia,Smolenskaya Oblast’
Nasaud,47.2833,24.4067,Romania,Bistriţa-Năsăud
Totma,59.9833,42.7667,Russia,Vologodskaya Oblast’
Mont-Saint-Martin,49.5406,5.7794,France,Grand Est
Herkimer,43.061,-74.9894,United States,New York
Itasca,41.9773,-88.0182,United States,Illinois
Nove Mesto nad Metuji,50.3446,16.1515,Czechia,Královéhradecký Kraj
Grey Highlands,44.3333,-80.5,Canada,Ontario
Atherstone,52.5787,-1.5462,United Kingdom,Warwickshire
Marlboro Village,38.8307,-76.7699,United States,Maryland
Tisnov,49.3487,16.4244,Czechia,Jihomoravský Kraj
Woodbury,39.8379,-75.1524,United States,New Jersey
Leeton,-34.5483,146.4011,Australia,New South Wales
Friendly,38.7601,-76.9642,United States,Maryland
Mittagong,-34.45,150.45,Australia,New South Wales
Gunbarrel,40.0634,-105.1714,United States,Colorado
Mooresville,39.6022,-86.3681,United States,Indiana
Nyurba,63.2833,118.3333,Russia,Sakha (Yakutiya)
Studenka,49.7234,18.0786,Czechia,Moravskoslezský Kraj
Grenada,33.7816,-89.813,United States,Mississippi
Middleton,42.6043,-71.0164,United States,Massachusetts
Suzdal,56.4211,40.4489,Russia,Vladimirskaya Oblast’
Kemberg,51.7736,12.6359,Germany,Saxony-Anhalt
Fort Salonga,40.906,-73.2992,United States,New York
Rio del Mar,36.9607,-121.8807,United States,California
Russellville,34.5056,-87.7282,United States,Alabama
Tweed Heads,-28.1833,153.55,Australia,New South Wales
Annan,54.983,-3.266,United Kingdom,Dumfries and Galloway
Podu Iloaiei,47.2167,27.2667,Romania,Iaşi
North Bend,43.4075,-124.2364,United States,Oregon
Lake Arrowhead,34.2531,-117.1945,United States,California
Union City,36.4268,-89.0474,United States,Tennessee
Grimmen,54.11,13.0414,Germany,Mecklenburg-Western Pomerania
Brandywine,38.6963,-76.8846,United States,Maryland
Eisenberg,49.5614,8.0725,Germany,Rhineland-Palatinate
Neustadt,50.85,9.1167,Germany,Hesse
Sarkad,46.74,21.3778,Hungary,Békés
Philipsburg,40.8952,-78.2145,United States,Pennsylvania
Denham Springs,30.4743,-90.9594,United States,Louisiana
Glencoe,-46.192,168.646,New Zealand,Southland
Corte Madera,37.9238,-122.5129,United States,California
Progress,40.2905,-76.8382,United States,Pennsylvania
Oberstdorf,47.4097,10.2792,Germany,Bavaria
Cuero,29.1024,-97.2871,United States,Texas
Jewett City,41.607,-71.9807,United States,Connecticut
Conning Towers Nautilus Park,41.3855,-72.0686,United States,Connecticut
Argostoli,38.1739,20.4883,Greece,Ionía Nísia
Plains,41.2658,-75.8145,United States,Pennsylvania
Puigcerda,42.4317,1.9283,Spain,Catalonia
Nopaltepec,19.7819,-98.7125,Mexico,Morelos
Sangeorz-Bai,47.37,24.68,Romania,Bistriţa-Năsăud
Yamakita,35.3606,139.0839,Japan,Kanagawa
Thurso,58.596,-3.521,United Kingdom,Highland
Prospect,41.4993,-72.976,United States,Connecticut
Columbia City,41.1612,-85.4855,United States,Indiana
Voitsberg,47.0483,15.1503,Austria,Steiermark
Chesapeake Ranch Estates,38.3574,-76.4147,United States,Maryland
Nolinsk,57.5572,49.9342,Russia,Kirovskaya Oblast’
Woodfield,34.0587,-80.9309,United States,South Carolina
Liteni,47.52,26.5319,Romania,Suceava
Southwick,42.0544,-72.7785,United States,Massachusetts
Kittery,43.0998,-70.7126,United States,Maine
Philipstown,41.4188,-73.9152,United States,New York
Idanha-a-Nova,39.9167,-7.2333,Portugal,Castelo Branco
Bearsted,51.2738,0.5789,United Kingdom,Kent
Halen,50.9481,5.1144,Belgium,Flanders
East Aurora,42.7666,-78.6172,United States,New York
Heiligenhafen,54.3739,10.9797,Germany,Schleswig-Holstein
Minano,36.0708,139.0989,Japan,Saitama
Shchuchye,55.2167,62.7667,Russia,Kurganskaya Oblast’
Imias,20.0767,-74.6519,Cuba,Guantánamo
Carroll,42.0699,-94.8647,United States,Iowa
Valozhyn,54.0833,26.5167,Belarus,Minskaya Voblasts’
Dungarvan,52.0845,-7.6397,Ireland,Waterford
Stuarts Draft,38.0245,-79.0308,United States,Virginia
Pleasant Valley,41.7697,-73.805,United States,New York
Alexandria,38.9621,-84.386,United States,Kentucky
Dushanove,42.2347,20.7091,Kosovo,Prizren
George Mason,38.8355,-77.3185,United States,Virginia
Wabash,40.8034,-85.8301,United States,Indiana
Stratford,46.2167,-63.0893,Canada,Prince Edward Island
Boaz,34.1985,-86.1529,United States,Alabama
Benalla,-36.5519,145.9817,Australia,Victoria
Roztoky,50.1585,14.3977,Czechia,Středočeský Kraj
Matlock,53.14,-1.55,United Kingdom,Derbyshire
Oak Hills,34.3912,-117.4125,United States,California
St. Francis,42.9716,-87.8729,United States,Wisconsin
Holywell,53.274,-3.223,United Kingdom,Flintshire
Kola,68.8831,33.0219,Russia,Murmanskaya Oblast’
Hohenmolsen,51.1564,12.0981,Germany,Saxony-Anhalt
Visselhovede,52.9833,9.6,Germany,Lower Saxony
Dassel,51.8033,9.6903,Germany,Lower Saxony
Edgewater,38.9373,-76.5572,United States,Maryland
Immingham,53.6139,-0.2183,United Kingdom,North East Lincolnshire
Bersted,50.797,-0.689,United Kingdom,West Sussex
Swanage,50.608,-1.96,United Kingdom,Dorset
East Rutherford,40.8179,-74.0854,United States,New Jersey
Pechory,57.8167,27.6,Russia,Pskovskaya Oblast’
Miajadas,39.1528,-5.9081,Spain,Extremadura
Fort Valley,32.552,-83.8819,United States,Georgia
Laubach,50.5426,8.9891,Germany,Hesse
Alfred and Plantagenet,45.5667,-74.9167,Canada,Ontario
Medulla,27.957,-81.9866,United States,Florida
Gifford,27.6747,-80.4102,United States,Florida
West Tawakoni,32.8976,-96.0217,United States,Texas
Hartford,43.6644,-72.3866,United States,Vermont
Ilsenburg,51.8667,10.6833,Germany,Saxony-Anhalt
Tryavna,42.8667,25.4919,Bulgaria,Gabrovo
Croydon,40.0911,-74.8975,United States,Pennsylvania
Khodoriv,49.41,24.3094,Ukraine,L’vivs’ka Oblast’
Warrenton,38.8187,-91.1384,United States,Missouri
Marysville,42.9084,-82.4806,United States,Michigan
Greenville,43.1797,-85.2533,United States,Michigan
Attnang-Puchheim,48.0167,13.7167,Austria,Oberösterreich
Ledbury,52.0339,-2.4235,United Kingdom,Herefordshire
Butler Township,41.0362,-75.9801,United States,Pennsylvania
Ita,33.6528,130.7792,Japan,Fukuoka
Stary Sacz,49.5625,20.6364,Poland,Małopolskie
Brand-Erbisdorf,50.8689,13.3219,Germany,Saxony
Harsova,44.6833,27.9519,Romania,Constanţa
Ikeda,36.4214,137.8747,Japan,Nagano
Zwiesel,49.0167,13.2333,Germany,Bavaria
Waterford,37.6429,-120.7553,United States,California
Pinhel,40.7833,-7.0667,Portugal,Guarda
Mont-Tremblant,46.1167,-74.6,Canada,Quebec
Martensville,52.2897,-106.6667,Canada,Saskatchewan
Port Wentworth,32.1942,-81.1984,United States,Georgia
Valley Cottage,41.116,-73.9436,United States,New York
Hermantown,46.8058,-92.2407,United States,Minnesota
Zadonsk,52.3833,38.9167,Russia,Lipetskaya Oblast’
Irthlingborough,52.324,-0.614,United Kingdom,Northamptonshire
Winfield,41.8776,-88.1507,United States,Illinois
Pella,41.4051,-92.9177,United States,Iowa
Oxford,36.3155,-78.5848,United States,North Carolina
Manduri,-23.0033,-49.3219,Brazil,São Paulo
Coleford,51.791,-2.6162,United Kingdom,Gloucestershire
La Plata,38.5352,-76.9701,United States,Maryland
Merrill,45.182,-89.6995,United States,Wisconsin
Luckau,51.85,13.7167,Germany,Brandenburg
